Date (GMT),Facebook Page,Post ID,Post Permalink,Post Type,Post Message,Tags,Reactions,Comments,Shares,Ow.ly Clicks
2018-08-31 05:39:30,Eyewatch - Whitehorse Police Service Area,171187666812034_282152222382244,https://www.facebook.com/171187666812034/posts/282152222382244/,Link,(Post with no description),,8,0,0,
2018-08-31 05:40:05,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1861726187252271,https://www.facebook.com/1091322447625986/posts/1861726187252271/,Link,(Post with no description),,9,0,1,
2018-08-31 06:11:03,Eyewatch - Melton Police Service Area,1248280898517925_2075360932476580,https://www.facebook.com/1248280898517925/posts/2075360932476580/,Link,(Post with no description),,4,1,15,
2018-08-31 06:28:42,Eyewatch - Southern Grampians Police Service Area,226760391222871_323269984905244,https://www.facebook.com/226760391222871/posts/323269984905244/,Link,(Post with no description),,9,0,1,
2018-08-31 06:50:34,Eyewatch - Southern Grampians Police Service Area,226760391222871_279191986141328,https://www.facebook.com/eyewatchsoutherngrampians/videos/279191986141328/,Video,Alex from the Eyewatch - Southern Grampians Police Service Area team has a quick message for the community ahead of this weekend's festivities. Have a great weekend everyone!,,35,7,11,
2018-08-31 07:40:08,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1861816040576619,https://www.facebook.com/1091322447625986/posts/1861816040576619/,Photo,"Thanks to everyone who braved the cold and rain to come out to Springvale for the Child and Baby Car Seat Checks!  Despite the dreary weather it was a great day - if you missed out on getting your child restraints checked contact 8558 3800 to make your appointment.  It's all happening again tomorrow from 10am to 3pm at Springvale Services for Children, 28 Lightwood Road, Springvale.  SD3SM",,27,2,2,
2018-08-31 08:11:37,Eyewatch - Greater Shepparton Police Service Area,349554451900294_871055313083536,https://www.facebook.com/349554451900294/posts/871055313083536/,Photo,Guess Who??  Benalla Police need your help in identifying the male in the images. He could assist police in an active deception investigation that occurred on the 20th August 2018. If you have any information please contact the Benalla Police Station on 0357600200 or Crime Stoppers on 1800333000.,,5,2,26,
2018-08-31 12:51:12,Eyewatch - Greater Shepparton Police Service Area,349554451900294_871155806406820,https://www.facebook.com/349554451900294/posts/871155806406820/,Link,(Post with no description),,3,2,11,
2018-09-01 06:00:00,Eyewatch - Glen Eira Police Service Area,1587370574633686_1815797561790985,https://www.facebook.com/1587370574633686/posts/1815797561790985/,Photo,"Victoria Police are committed to finding long-term missing persons. The families and friends need your help. If you have any information, please contact Crime Stoppers Victoria on 1800 333 000",,4,0,9,
2018-09-01 06:00:01,Eyewatch - Wyndham Police Service Area,134404370080550_945724412281871,https://www.facebook.com/134404370080550/posts/945724412281871/,Photo,"Victoria Police are committed to finding long-term missing persons. The families and friends need your help. If you have any information, please contact Crime Stoppers Victoria on 1800 333 000",,17,2,31,
2018-09-01 17:49:38,Eyewatch - Whitehorse Police Service Area,171187666812034_282744382323028,https://www.facebook.com/171187666812034/posts/282744382323028/,Photo,"Nunawading Highway Patrol members are still detecting motorists drink driving. Recent readings of 0.145% and higher are nothing short of shameful behaviours. All the fines and licence loss penalties don't seem to matter to some, but think of those that are waiting at home and rely on your safe return. Why risk it?? 31343",,18,0,4,
2018-09-01 23:30:04,Eyewatch – Bass Coast Police Service Area,1428617380762126_1979230352367490,https://www.facebook.com/1428617380762126/posts/1979230352367490/,Photo,WHILE YOU WERE SLEEPING...  Just after 1am this morning Police from Inverloch intercepted a 32 year old male for a breath test.   The male returned a reading of 0.180.  His licence was immediately suspended and he will face court at a later date.,,73,20,10,
2018-09-02 02:30:22,Eyewatch - Hume Police Service Area,444597578958459_1830546123696924,https://www.facebook.com/444597578958459/posts/1830546123696924/,Photo,A young driver with a licence for only one month came unstuck in Roxburgh Park today. It appears the driver took the corner too fast and clipped the dividing strip. The photos make it clear what happened next. Fortunately no serious injuries.,,192,325,83,
2018-09-02 06:30:04,Eyewatch – Bass Coast Police Service Area,1428617380762126_1979371085686750,https://www.facebook.com/1428617380762126/posts/1979371085686750/,Photo,"COWES POLICE - 1949    Cowes Police recently entered a new era, with the new Police Station opening its doors last month.   Courtesy of the Victoria Police Historical Society, we thought we’d take a trip down memory lane with this story from 1949.  Enjoy…  John HODGSON - First Constable. 7021. Cowes Police Station  Shortly before 5pm on Sunday 25 December 1949, witness Jones, observed three men loading a safe onto a trailer outside the Continental Guest House. Jones discovered it to be burglarly and rang the local police.   There he wakened First Constable Hodgson, reported the matter to him and arranged to pick him up by car. Hodgson did not wait to dress but simply put a loaded pistol into his dressing gown pocket, and reported the matter to D24.   He then went with Jones to the bridge running between Phillip Island and San Remo, which provided the only road access to the island.   The lack of dust on the approach road, which was under repair, suggested to Hodgson that no other vehicle had passed that way so he called in at the San Remo Post Office and rang D24 with further details of the burglary.  He sent Jones back to pick up his clothes while he stood guard on the bridge in his pyjamas and dressing gown. While he was awaiting Jones's return, the three offenders, who had spent the intervening period making twelve unsuccessful attempts to blow open the safe, came speeding towards the bridge.  Despite the risk, Hodgson stepped onto the middle of the roadway at the entrance to the bridge and waved to the car to stop. The driver accelerated towards him so Hodgson fired two shots at the roadway in front of it before diving to the roadside to avoid being run over. As the car sped past him Hodgson fired further shots, one of which struck the driver's side door. The car skidded wildly as its driver fought for control, then lurched to a stop half off the roadway.   Hodgson then held the men at gunpoint until other police arrived, and they were taken into custody",,131,13,20,
2018-09-02 22:57:20,Eyewatch - Greater Shepparton Police Service Area,349554451900294_872362026286198,https://www.facebook.com/349554451900294/posts/872362026286198/,Photo,Echuca Road.  Please be careful as historically one of our over represented road trauma roads.,,6,0,8,
2018-09-02 23:04:42,Eyewatch - Greater Shepparton Police Service Area,349554451900294_872364066285994,https://www.facebook.com/349554451900294/posts/872364066285994/,Photo,While we have shared this story previously we encourage anyone with information about Donald to pass it on to CrimeStoppers.,,13,0,18,
2018-09-03 02:27:48,Eyewatch - Greater Shepparton Police Service Area,349554451900294_872423326280068,https://www.facebook.com/349554451900294/posts/872423326280068/,Link,(Post with no description),,1,0,9,
2018-09-03 04:41:30,Eyewatch - Melton Police Service Area,1248280898517925_2079032508776089,https://www.facebook.com/1248280898517925/posts/2079032508776089/,Photo,"Are you seeking a stimulating, challenging and rewarding career? Do you have values aligned to those of Victoria Police? If the answer to these questions is yes, we encourage you to consider a career in policing.  Please join us on Wednesday 19 September at Catholic Regional College, Melton to learn about the role of police, the recruitment process and training at the academy. Doors open at 5:30pm.   Click here to register https://melton_police_infosession.eventbrite.com.au",,13,8,2,
2018-09-03 04:43:10,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1865596053531951,https://www.facebook.com/1091322447625986/posts/1865596053531951/,Photo,We hope everyone had a great weekend!  Here is a snap of members from Dandenong at the Dandenong Market yesterday.  The event was part of our Greater Dandenong Community Safety Network where we speak to members of the community about local crime issues and policing priorities.  To have your say visit http://ow.ly/naZK30lEQvP   SD3SM,,41,17,1,2
2018-09-03 05:00:09,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1865608616864028,https://www.facebook.com/1091322447625986/posts/1865608616864028/,Photo,"A further wrap up report from our 'Child and Baby Car Seat Checks' that was held on Friday and Saturday last week.  Friday saw 58 restraint checks conducted - only two of those vehicles had restraints that were correctly/appropriately fitted. Saturday saw 50 restraints checked- four vehicles had correctly/appropriately fitted restraints.  In total 95% of the total 108 restraints were unacceptable. 19 of the restraints were totally replaced - due to age, damage or not being appropriate for the age of the child. A very alarming set of figures!  If you are unsure if your restraints are correctly fitted and appropriate check out http://ow.ly/454I30lEQdU   A big thank you to all the project partners for their assistance across the two days and other events: Early Learning Association Australia, City of Greater Dandenong, Springvale Services for Children, Monash Health (Dandenong), Royal Children’s Hospital - Professor Warwick Teague, Monash University Accident Research Centre, Rotary – Central Melbourne, Dingley, Keysborough / Noble Park, Britax, Baby on Board, HAS Media and Sav’s Halal Butchery Dandenong.   SD3SM",,30,15,31,131
